20 000 mil pod moøem	20,000 Leagues Under the Sea 	1916	Akèní / Dobrodrunı / Sci-Fi	USA	Stuart Paton	5.7	6.6	www.csfd.cz/film/152327-20-000-mil-pod-morem/	www.imdb.com/title/tt0006333/
Burlesque on Carmen 	Burlesque on Carmen 	1916	Komedie	USA	Charles Chaplin	6.3	6.1	www.csfd.cz/film/69649-burlesque-on-carmen/	www.imdb.com/title/tt0006497/
Intolerance	Intolerance: Love's Struggle Through the Ages 	1916	Drama / Historickı / Romantickı	USA	D. W. Griffith	8.2	7.9	www.csfd.cz/film/3640-intolerance/	www.imdb.com/title/tt0006864/
Psanci	Berg-Ejvind och hans hustru 	1918	Drama	Švédsko / Island	Victor Sjöström	7.6	7.1	www.csfd.cz/film/107565-psanci/	www.imdb.com/title/tt0008879/
Pánì Arnùv poklad	Herr Arnes pengar 	1919	Drama / Historickı	Švédsko	Mauritz Stiller	8.3	7.1	www.csfd.cz/film/155452-pane-arnuv-poklad/	www.imdb.com/title/tt0010247/
Pavouci I (Zlaté jezero)	Spinnen, 1. Teil: Der Goldene See, Die 	1919	Dobrodrunı / Western	Nìmecko	Fritz Lang	7.6	6.6	www.csfd.cz/film/5623-pavouci-i-zlate-jezero/	www.imdb.com/title/tt0010726/
Slepí manelé	Blind Husbands 	1919	Drama / Romantickı	USA	Erich von Stroheim	7.5	6.8	www.csfd.cz/film/9375-slepi-manzele/	www.imdb.com/title/tt0009937/
Ústøicová princezna	Austernprinzessin, Die 	1919	Komedie	Nìmecko	Ernst Lubitsch	8.6	7.1	www.csfd.cz/film/6093-ustricova-princezna/	www.imdb.com/title/tt0009893/
Zlomenı kvìt	Broken Blossoms 	1919	Drama / Romantickı	USA	D. W. Griffith	6.9	7.6	www.csfd.cz/film/3447-zlomeny-kvet/	www.imdb.com/title/tt0009968/
Cesta na vıchod	Way Down East 	1920	Drama / Romantickı	USA	D. W. Griffith	7.4	7.7	www.csfd.cz/film/3920-cesta-na-vychod/	www.imdb.com/title/tt0011841/
Ètvrtı sòatek paní Margarety	Prästänkan 	1920	Komedie	Švédsko	Carl Theodor Dreyer	7.5	7.2	www.csfd.cz/film/104971-ctvrty-snatek-pani-margarety/	www.imdb.com/title/tt0011607/
Jak Golem na svìt pøišel	Golem, wie er in die Welt kam, Der 	1920	Fantasy / Horor	Nìmecko	Carl Boese, Paul Wegener	7.1	7.2	www.csfd.cz/film/141044-jak-golem-na-svet-prisel/	www.imdb.com/title/tt0011237/
Kabinet doktora Caligariho	Kabinett des Doktor Caligari, Das 	1920	Drama / Horor / Fantasy	Nìmecko	Robert Wiene	8.5	8.0	www.csfd.cz/film/9756-kabinet-doktora-caligariho/	www.imdb.com/title/tt0010323/
Pavouci II (Brillantová loï)	Spinnen, Die 2. Teil: Das Brilliantenschiff 	1920	Dobrodrunı / Western	Nìmecko	Fritz Lang	6.1	6.3	www.csfd.cz/film/5624-pavouci-ii-brillantova-lod/	www.imdb.com/title/tt0011723/
Penalty, The 	Penalty, The 	1920	Krimi / Drama / Thriller / Horor	USA	Wallace Worsley	7.7	7.4	www.csfd.cz/film/47764-penalty-the/	www.imdb.com/title/tt0011565/
Podivnı pøípad doktora Jekylla a pana Hydea	Dr. Jekyll and Mr. Hyde 	1920	Horor / Drama	USA	John S. Robertson	7.5	7.0	www.csfd.cz/film/23083-podivny-pripad-doktora-jekylla-a-pana-hydea/	www.imdb.com/title/tt0011130/
Sumurun	Sumurun 	1920	Drama	Nìmecko	Ernst Lubitsch	6.1	6.1	www.csfd.cz/film/6148-sumurun/	www.imdb.com/title/tt0011742/
Within Our Gates 	Within Our Gates 	1920	Drama	USA	Oscar Micheaux	4.9	6.4	www.csfd.cz/film/105600-within-our-gates/	www.imdb.com/title/tt0011870/
Za štìstím	Riddaren av i gar 	1920	NA	Švédsko	Mauritz Stiller	8.4	6.7	www.csfd.cz/film/155446-za-stestim/	www.imdb.com/title/tt0011157/
Zorro mstitel	Mark of Zorro, The 	1920	Dobrodrunı	USA	Fred Niblo	6.6	7.2	www.csfd.cz/film/24013-zorro-mstitel/	www.imdb.com/title/tt0011439/
Camille 	Camille 	1921	Drama / Romantickı	USA	Ray C. Smallwood	8.1	6.5	www.csfd.cz/film/27086-camille/	www.imdb.com/title/tt0012027/
Cikáni 	Cikáni 	1921	Drama	Èeskoslovensko	Karel Anton	7.1	7.9	www.csfd.cz/film/42856-cikani/	www.imdb.com/title/tt0261612/
Ètyøi pøíšerní jezdci z Apokalypsy	Four Horsemen of the Apocalypse, The 	1921	Drama / Váleènı	USA	Rex Ingram	6.5	7.5	www.csfd.cz/film/27092-ctyri-priserni-jezdci-z-apokalypsy/	www.imdb.com/title/tt0012190/
Dìti velké revoluce	Orphans of the Storm 	1921	Drama	USA	D. W. Griffith	7.2	7.7	www.csfd.cz/film/3757-deti-velke-revoluce/	www.imdb.com/title/tt0012532/
Eldorado 	Eldorado 	1921	Drama	Francie	Marcel L'Herbier	8	6.9	www.csfd.cz/film/241388-eldorado/	www.imdb.com/title/tt0012134/
Hamlet	Hamlet 	1921	Drama	Nìmecko	William Shakespeare (divadelní hra)	8.2	6.9	www.csfd.cz/film/141860-hamlet/	www.imdb.com/title/tt0012249/
Horská koèka	Bergkatze, Die 	1921	Komedie / Drama / Romantickı	Nìmecko	Ernst Lubitsch	7.5	6.7	www.csfd.cz/film/6094-horska-kocka/	www.imdb.com/title/tt0011960/
Jánošík 	Jánošík 	1921	Drama / Historickı / Dobrodrunı / Poetickı	Èeskoslovensko / USA	Jaroslav Siake¾	7	7.0	www.csfd.cz/film/161728-janosik/	www.imdb.com/title/tt0461974/
Kid	Kid, The 	1921	Komedie / Drama / Rodinnı	USA	Charles Chaplin	8.7	8.3	www.csfd.cz/film/1482-kid/	www.imdb.com/title/tt0012349/
Listy ze Satanovy knihy	Blade af Satans Bog 	1921	Drama	Dánsko	Carl Theodor Dreyer	8.3	6.7	www.csfd.cz/film/104961-listy-ze-satanovy-knihy/	www.imdb.com/title/tt0011000/
Pøíchozí z temnot 	Pøíchozí z temnot 	1921	Mysteriózní / Fantasy / Drama / Horor	Èeskoslovensko	Jan Stanislav Kolár	7	5.9	www.csfd.cz/film/30449-prichozi-z-temnot/	www.imdb.com/title/tt0165435/
Sedm let neštìstí	Seven Years Bad Luck 	1921	Komedie	USA	Max Linder	8.4	NA	www.csfd.cz/film/163114-sedm-let-nestesti/	www.imdb.com/title/tt0160835/
Three Musketeers, The 	Three Musketeers, The 	1921	Akèní / Dobrodrunı	USA	Fred Niblo	7.3	6.8	www.csfd.cz/film/24030-three-musketeers-the/	www.imdb.com/title/tt0012752/
Unavená smrt	Müde Tod, Der 	1921	Fantasy	Nìmecko	Fritz Lang	8.5	7.6	www.csfd.cz/film/5615-unavena-smrt/	www.imdb.com/title/tt0012494/
Vozka smrti	Körkarlen 	1921	Drama / Mysteriózní / Fantasy / Horor	Švédsko	Victor Sjöström	8.6	7.9	www.csfd.cz/film/107584-vozka-smrti/	www.imdb.com/title/tt0012364/
Bláhové eny	Foolish Wives 	1922	Drama	USA	Erich von Stroheim	6.1	7.3	www.csfd.cz/film/9377-blahove-zeny/	www.imdb.com/title/tt0013140/
Èarodìjnictví v prùbìhu vìkù	Häxan 	1922	Horor / Dokumentární	Dánsko / Švédsko	Benjamin Christensen	8.3	7.7	www.csfd.cz/film/157247-carodejnictvi-v-prubehu-veku/	www.imdb.com/title/tt0013257/
Doktor Mabuse, dobrodruh	Dr. Mabuse, der Spieler - Ein Bild der Zeit 	1922	Krimi / Horor / Thriller / Mysteriózní	Nìmecko	Fritz Lang	8	7.7	www.csfd.cz/film/5598-doktor-mabuse-dobrodruh/	www.imdb.com/title/tt0013086/
Fantom	Phantom 	1922	Drama	Nìmecko	Friedrich W. Murnau	7.3	6.9	www.csfd.cz/film/6861-fantom/	www.imdb.com/title/tt0013496/
Nanuk - èlovìk primitivní	Nanook of the North 	1922	Dokumentární	USA / Francie	Robert J. Flaherty	8.5	7.8	www.csfd.cz/film/81655-nanuk-clovek-primitivni/	www.imdb.com/title/tt0013427/
Putièka	Grandma's Boy 	1922	Komedie / Rodinnı	USA	Fred C. Newmeyer	8.7	7.0	www.csfd.cz/film/25157-puticka/	www.imdb.com/title/tt0013201/
Robin Hood 	Robin Hood 	1922	Dobrodrunı / Romantickı / Rodinnı	USA	Allan Dwan	8	7.4	www.csfd.cz/film/24025-robin-hood/	www.imdb.com/title/tt0013556/
Sodom und Gomorrha 	Sodom und Gomorrha 	1922	Drama	Nìmecko / Rakousko	Michael Curtiz	7.2	6.4	www.csfd.cz/film/2018-sodom-und-gomorrha/	www.imdb.com/title/tt0013619/
